94,0,25,19,202,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,F. VanVleet - vanvlfr01,1,-1,-1,-1,-1,-1,-1,-1,F. VanVleet makes free throw 1 of 1
95,0,25,22,182,1,N. Alexander-Walker - alexani01,3-pt jump shot,1,26,J. Hart - hartjo01,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,N. Alexander-Walker makes 3-pt jump shot from 26 ft (assist by J. Hart)
96,0,25,22,164,1,-1,-1,0,-1,-1,-1,offensive,N. Powell - powelno01,J. Hart - hartjo01,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,Offensive foul by N. Powell (drawn by J. Hart)
97,0,25,22,164,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,N. Powell - powelno01,offensive foul,-1,-1,-1,-1,Turnover by N. Powell (offensive foul)
98,0,25,22,164,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,Toronto full timeout
99,0,25,22,164,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,F. VanVleet - vanvlfr01,-1,-1,-1,-1,-1,-1,K. Lowry enters the game for F. VanVleet
100,0,25,24,156,1,E. Moore - mooreet01,2-pt jump shot,1,7,N. Alexander-Walker - alexani01,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,E. Moore makes 2-pt jump shot from 7 ft (assist by N. Alexander-Walker)
101,0,25,24,142,1,P. Siakam - siakapa01,2-pt layup,0,1,-1,J. Hart - hartjo01,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,P. Siakam misses 2-pt layup from 1 ft (block by J. Hart)
102,0,25,24,139,1,-1,-1,0,-1,-1,-1,-1,-1,-1,N. Alexander-Walker - alexani01,defensive,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,Defensive rebound by N. Alexander-Walker
103,0,25,26,135,1,J. Okafor - okafoja01,2-pt layup,1,2,E. Moore - mooreet01,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,J. Okafor makes 2-pt layup from 2 ft (assist by E. Moore)
104,0,25,26,123,1,K. Lowry - lowryky01,2-pt layup,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,K. Lowry misses 2-pt layup from 1 ft
105,0,25,26,123,1,-1,-1,0,-1,-1,-1,-1,-1,-1,E. Moore - mooreet01,defensive,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,Defensive rebound by E. Moore
106,0,25,26,114,1,N. Alexander-Walker - alexani01,3-pt jump shot,0,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,N. Alexander-Walker misses 3-pt jump shot from 23 ft
107,0,25,26,111,1,-1,-1,0,-1,-1,-1,-1,-1,-1,N. Alexander-Walker - alexani01,offensive,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,Offensive rebound by N. Alexander-Walker
108,0,25,26,109,1,N. Alexander-Walker - alexani01,3-pt jump shot,0,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,N. Alexander-Walker misses 3-pt jump shot from 26 ft
109,0,25,26,109,1,-1,-1,0,-1,-1,-1,-1,-1,-1,K. Williams - willike04,offensive,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,Offensive rebound by K. Williams
110,0,25,26,105,1,K. Williams - willike04,2-pt layup,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,K. Williams misses 2-pt layup from 3 ft
111,0,25,26,105,1,-1,-1,0,-1,-1,-1,-1,-1,-1,K. Williams - willike04,offensive,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,Offensive rebound by K. Williams
112,0,25,26,103,1,K. Williams - willike04,2-pt layup,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,K. Williams misses 2-pt layup at rim
113,0,25,26,103,1,-1,-1,0,-1,-1,-1,-1,-1,-1,J. Okafor - okafoja01,offensive,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,Offensive rebound by J. Okafor
114,0,25,26,103,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,J. Okafor - okafoja01,out of bounds lost ball,-1,-1,-1,-1,Turnover by J. Okafor (out of bounds lost ball)
115,0,25,26,86,1,-1,-1,0,-1,-1,-1,personal,J. Okafor - okafoja01,K. Lowry - lowryky01,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,Personal foul by J. Okafor (drawn by K. Lowry)
